Min Age,Max Age,Profession,PartnerStatus,SA4 CODE,SA4 (Region name),Tot_inc_amt,Help_debt
15,19,Other,No,508,Western Australia - Outback,20461,476
15,19,Other,No,509,Western Australia - Wheat Belt,18323,683
15,19,Other,No,601,Hobart,11299,258
15,19,Other,No,602,Launceston and North East,14212,378
15,19,Other,No,604,West and North West,11910,0
15,19,Other,No,701,Darwin,19779,562
15,19,Other,No,702,Northern Territory - Outback,27024,894
15,19,Other,No,801,Australian Capital Territory,18982,465
15,19,Other,No,#N/A,Unknown/Overseas,6523,1078
15,19,Other,Yes,101,Capital Region,19064,0
15,19,Other,Yes,102,Central Coast,17686,0
15,19,Other,Yes,103,Central West,0,0
15,19,Other,Yes,104,Coffs Harbour - Grafton,3140,0
15,19,Other,Yes,106,Hunter Valley exc Newcastle,25581,5161
15,19,Other,Yes,108,Mid North Coast,15292,0
15,19,Other,Yes,110,New England and North West,22300,8029
15,19,Other,Yes,112,Richmond - Tweed,20618,0
15,19,Other,Yes,113,Riverina,29458,0
15,19,Other,Yes,114,Southern Highlands and Shoalhaven,9295,0
15,19,Other,Yes,116,Sydney - Blacktown,11547,0
15,19,Other,Yes,117,Sydney - City and Inner South,20133,0
15,19,Other,Yes,118,Sydney - Eastern Suburbs,61174,28054
15,19,Other,Yes,201,Ballarat,23185,0
15,19,Other,Yes,206,Melbourne - Inner,16086,0
15,19,Other,Yes,209,Melbourne - North East,5080,0
15,19,Other,Yes,211,Melbourne - Outer East,45571,0
15,19,Other,Yes,212,Melbourne - South East,34590,0
15,19,Other,Yes,213,Melbourne - West,3062,0
15,19,Other,Yes,215,North West,12829,0
15,19,Other,Yes,216,Shepparton,31041,0
15,19,Other,Yes,302,Brisbane - North,30598,5207
15,19,Other,Yes,303,Brisbane - South,8499,0
15,19,Other,Yes,306,Cairns,30536,0
15,19,Other,Yes,307,Darling Downs - Maranoa,33693,0
15,19,Other,Yes,308,Fitzroy,37807,0
15,19,Other,Yes,309,Gold Coast,30540,2196
15,19,Other,Yes,310,Ipswich,27675,4231
15,19,Other,Yes,311,Logan - Beaudesert,11283,0
15,19,Other,Yes,312,Mackay,75762,0
15,19,Other,Yes,313,Moreton Bay - North,21526,0
15,19,Other,Yes,315,Queensland - Outback,18380,0
15,19,Other,Yes,316,Sunshine Coast,32872,6347
15,19,Other,Yes,317,Toowoomba,7606,0
15,19,Other,Yes,318,Townsville,15908,3400
15,19,Other,Yes,319,Wide Bay,30052,0
15,19,Other,Yes,403,Adelaide - South,14337,5693
15,19,Other,Yes,406,South Australia - Outback,33167,0
15,19,Other,Yes,407,South Australia - South East,12788,0
15,19,Other,Yes,501,Bunbury,29818,0
15,19,Other,Yes,504,Perth - North East,37820,0
15,19,Other,Yes,505,Perth - North West,46296,0
15,19,Other,Yes,507,Perth - South West,19407,0
15,19,Other,Yes,508,Western Australia - Outback,43996,0
15,19,Other,Yes,509,Western Australia - Wheat Belt,39394,0
15,19,Other,Yes,601,Hobart,27987,0
15,19,Other,Yes,602,Launceston and North East,35024,0
15,19,Professionals,No,111,Newcastle and Lake Macquarie,29356,0
15,19,Professionals,No,115,Sydney - Baulkham Hills and Hawkesbury,14972,20040
15,19,Professionals,No,116,Sydney - Blacktown,24072,0
15,19,Professionals,No,118,Sydney - Eastern Suburbs,3154,0
15,19,Professionals,No,119,Sydney - Inner South West,16663,5302
15,19,Professionals,No,120,Sydney - Inner West,6380,0
15,19,Professionals,No,121,Sydney - North Sydney and Hornsby,76722,2927
15,19,Professionals,No,125,Sydney - Parramatta,18217,0
15,19,Professionals,No,127,Sydney - South West,20226,4780
15,19,Professionals,No,128,Sydney - Sutherland,10579,0
15,19,Professionals,No,206,Melbourne - Inner,21682,0
15,19,Professionals,No,212,Melbourne - South East,524,0
15,19,Professionals,No,303,Brisbane - South,7118,0
15,19,Professionals,No,309,Gold Coast,17913,0
15,19,Professionals,No,311,Logan - Beaudesert,26118,0
15,19,Professionals,No,505,Perth - North West,14682,0
15,19,Professionals,No,506,Perth - South East,16822,0
15,19,Professionals,No,507,Perth - South West,9976,0
15,19,Professionals,Yes,203,Geelong,42509,0
15,19,Professionals,Yes,210,Melbourne - North West,80851,0
15,19,Professionals,Yes,317,Toowoomba,39542,0
15,19,Sales workers,No,101,Capital Region,10651,1455
15,19,Sales workers,No,102,Central Coast,15932,419
15,19,Sales workers,No,103,Central West,15521,0
15,19,Sales workers,No,104,Coffs Harbour - Grafton,18091,607
15,19,Sales workers,No,105,Far West and Orana,13636,0
15,19,Sales workers,No,106,Hunter Valley exc Newcastle,13241,554
15,19,Sales workers,No,107,Illawarra,16253,1418
15,19,Sales workers,No,108,Mid North Coast,11603,535
15,19,Sales workers,No,109,Murray,10936,719
15,19,Sales workers,No,110,New England and North West,17917,414
15,19,Sales workers,No,111,Newcastle and Lake Macquarie,19821,1547
15,19,Sales workers,No,112,Richmond - Tweed,14005,360
15,19,Sales workers,No,113,Riverina,8842,0
15,19,Sales workers,No,114,Southern Highlands and Shoalhaven,13733,0
15,19,Sales workers,No,115,Sydney - Baulkham Hills and Hawkesbury,10625,1891
15,19,Sales workers,No,116,Sydney - Blacktown,11854,849
15,19,Sales workers,No,117,Sydney - City and Inner South,13407,3048
15,19,Sales workers,No,118,Sydney - Eastern Suburbs,14665,930
15,19,Sales workers,No,119,Sydney - Inner South West,12432,1463
15,19,Sales workers,No,120,Sydney - Inner West,25524,1561
15,19,Sales workers,No,121,Sydney - North Sydney and Hornsby,22959,542
15,19,Sales workers,No,122,Sydney - Northern Beaches,14363,111
15,19,Sales workers,No,123,Sydney - Outer South West,12633,1598
15,19,Sales workers,No,124,Sydney - Outer West and Blue Mountains,13604,291
15,19,Sales workers,No,125,Sydney - Parramatta,13851,2447
15,19,Sales workers,No,126,Sydney - Ryde,12039,1567
15,19,Sales workers,No,127,Sydney - South West,13199,1148
15,19,Sales workers,No,128,Sydney - Sutherland,21254,655
15,19,Sales workers,No,201,Ballarat,15147,1274
15,19,Sales workers,No,202,Bendigo,14494,3877
15,19,Sales workers,No,203,Geelong,11872,1383
15,19,Sales workers,No,204,Hume,15767,1129
15,19,Sales workers,No,205,Latrobe - Gippsland,10270,192
15,19,Sales workers,No,206,Melbourne - Inner,19635,1134
15,19,Sales workers,No,207,Melbourne - Inner East,14442,2299
15,19,Sales workers,No,208,Melbourne - Inner South,18482,1309
15,19,Sales workers,No,209,Melbourne - North East,12246,1256
15,19,Sales workers,No,210,Melbourne - North West,14660,1848
15,19,Sales workers,No,211,Melbourne - Outer East,17260,2178
15,19,Sales workers,No,212,Melbourne - South East,13755,2162
15,19,Sales workers,No,213,Melbourne - West,14023,1088
15,19,Sales workers,No,214,Mornington Peninsula,13650,243
15,19,Sales workers,No,215,North West,11048,1574
15,19,Sales workers,No,216,Shepparton,14334,0
15,19,Sales workers,No,217,Warrnambool and South West,14333,0
15,19,Sales workers,No,301,Brisbane - East,16371,1940
15,19,Sales workers,No,302,Brisbane - North,16170,2167
15,19,Sales workers,No,303,Brisbane - South,18218,1925
15,19,Sales workers,No,304,Brisbane - West,9720,3265
15,19,Sales workers,No,305,Brisbane Inner City,26580,5138
15,19,Sales workers,No,306,Cairns,12710,781
15,19,Sales workers,No,307,Darling Downs - Maranoa,16273,0
15,19,Sales workers,No,308,Fitzroy,18500,1038
15,19,Sales workers,No,309,Gold Coast,16392,3133
15,19,Sales workers,No,310,Ipswich,16673,1643
15,19,Sales workers,No,311,Logan - Beaudesert,15705,2335
15,19,Sales workers,No,312,Mackay,18017,300
15,19,Sales workers,No,313,Moreton Bay - North,15915,1685
15,19,Sales workers,No,314,Moreton Bay - South,12820,3822
15,19,Sales workers,No,315,Queensland - Outback,17175,388
15,19,Sales workers,No,316,Sunshine Coast,17044,2561
15,19,Sales workers,No,317,Toowoomba,13996,216
15,19,Sales workers,No,318,Townsville,15664,1587
15,19,Sales workers,No,319,Wide Bay,13338,1406
15,19,Sales workers,No,401,Adelaide - Central and Hills,17108,2198
15,19,Sales workers,No,402,Adelaide - North,15858,761
15,19,Sales workers,No,403,Adelaide - South,17806,1154
15,19,Sales workers,No,404,Adelaide - West,19099,2278
15,19,Sales workers,No,405,Barossa - Yorke - Mid North,17284,480
15,19,Sales workers,No,406,South Australia - Outback,16717,0
15,19,Sales workers,No,407,South Australia - South East,19920,270
15,19,Sales workers,No,501,Bunbury,16705,1293
15,19,Sales workers,No,502,Mandurah,13872,3313
15,19,Sales workers,No,503,Perth - Inner,49765,3209
15,19,Sales workers,No,504,Perth - North East,15368,1173
15,19,Sales workers,No,505,Perth - North West,16500,1178
15,19,Sales workers,No,506,Perth - South East,17077,933
15,19,Sales workers,No,507,Perth - South West,17405,2004
15,19,Sales workers,No,508,Western Australia - Outback,20784,1723
15,19,Sales workers,No,509,Western Australia - Wheat Belt,35255,0
15,19,Sales workers,No,601,Hobart,16979,254
15,19,Sales workers,No,602,Launceston and North East,12664,0
15,19,Sales workers,No,604,West and North West,14268,0
15,19,Sales workers,No,701,Darwin,22303,761
15,19,Sales workers,No,702,Northern Territory - Outback,18366,0
15,19,Sales workers,No,801,Australian Capital Territory,12243,1042
15,19,Sales workers,No,#N/A,Unknown/Overseas,5155,299
15,19,Sales workers,Yes,108,Mid North Coast,42685,0
15,19,Sales workers,Yes,120,Sydney - Inner West,43795,0
15,19,Technicians and Trades Workers,No,101,Capital Region,19250,1958
15,19,Technicians and Trades Workers,No,102,Central Coast,25314,0
15,19,Technicians and Trades Workers,No,103,Central West,22941,0
15,19,Technicians and Trades Workers,No,104,Coffs Harbour - Grafton,19275,0
15,19,Technicians and Trades Workers,No,105,Far West and Orana,25989,0
15,19,Technicians and Trades Workers,No,106,Hunter Valley exc Newcastle,28924,0
15,19,Technicians and Trades Workers,No,107,Illawarra,23440,0
15,19,Technicians and Trades Workers,No,109,Murray,23801,0
15,19,Technicians and Trades Workers,No,110,New England and North West,30316,0
15,19,Technicians and Trades Workers,No,111,Newcastle and Lake Macquarie,27608,0
15,19,Technicians and Trades Workers,No,112,Richmond - Tweed,6470,0
15,19,Technicians and Trades Workers,No,113,Riverina,11272,0
15,19,Technicians and Trades Workers,No,114,Southern Highlands and Shoalhaven,21717,1912
15,19,Technicians and Trades Workers,No,115,Sydney - Baulkham Hills and Hawkesbury,20794,0
15,19,Technicians and Trades Workers,No,116,Sydney - Blacktown,21215,3148
15,19,Technicians and Trades Workers,No,119,Sydney - Inner South West,10494,0
15,19,Technicians and Trades Workers,No,120,Sydney - Inner West,10471,0
15,19,Technicians and Trades Workers,No,121,Sydney - North Sydney and Hornsby,20609,0
15,19,Technicians and Trades Workers,No,122,Sydney - Northern Beaches,25512,0
15,19,Technicians and Trades Workers,No,123,Sydney - Outer South West,24915,0
15,19,Technicians and Trades Workers,No,124,Sydney - Outer West and Blue Mountains,26242,0
15,19,Technicians and Trades Workers,No,125,Sydney - Parramatta,24558,0
15,19,Technicians and Trades Workers,No,126,Sydney - Ryde,30371,0
15,19,Technicians and Trades Workers,No,127,Sydney - South West,25672,0
15,19,Technicians and Trades Workers,No,128,Sydney - Sutherland,20747,0
15,19,Technicians and Trades Workers,No,201,Ballarat,28387,0
15,19,Technicians and Trades Workers,No,203,Geelong,31775,0
15,19,Technicians and Trades Workers,No,205,Latrobe - Gippsland,22052,0
15,19,Technicians and Trades Workers,No,206,Melbourne - Inner,46806,0
15,19,Technicians and Trades Workers,No,208,Melbourne - Inner South,52345,0
15,19,Technicians and Trades Workers,No,209,Melbourne - North East,24402,0
15,19,Technicians and Trades Workers,No,210,Melbourne - North West,16432,1241
15,19,Technicians and Trades Workers,No,211,Melbourne - Outer East,21224,0
15,19,Technicians and Trades Workers,No,212,Melbourne - South East,29248,0
15,19,Technicians and Trades Workers,No,213,Melbourne - West,20127,0
15,19,Technicians and Trades Workers,No,214,Mornington Peninsula,30989,0
15,19,Technicians and Trades Workers,No,215,North West,27103,0
15,19,Technicians and Trades Workers,No,216,Shepparton,35786,0
15,19,Technicians and Trades Workers,No,217,Warrnambool and South West,24820,0
15,19,Technicians and Trades Workers,No,301,Brisbane - East,19848,0
15,19,Technicians and Trades Workers,No,302,Brisbane - North,34248,0
15,19,Technicians and Trades Workers,No,303,Brisbane - South,29959,0
15,19,Technicians and Trades Workers,No,304,Brisbane - West,45267,0
15,19,Technicians and Trades Workers,No,305,Brisbane Inner City,22654,0
15,19,Technicians and Trades Workers,No,306,Cairns,19794,0
15,19,Technicians and Trades Workers,No,307,Darling Downs - Maranoa,30156,0
15,19,Technicians and Trades Workers,No,308,Fitzroy,28924,254
15,19,Technicians and Trades Workers,No,309,Gold Coast,18879,211
15,19,Technicians and Trades Workers,No,310,Ipswich,17460,1261
15,19,Technicians and Trades Workers,No,311,Logan - Beaudesert,27319,0
15,19,Technicians and Trades Workers,No,312,Mackay,39700,0
15,19,Technicians and Trades Workers,No,313,Moreton Bay - North,27225,0
15,19,Technicians and Trades Workers,No,314,Moreton Bay - South,37105,0
15,19,Technicians and Trades Workers,No,315,Queensland - Outback,22611,0
15,19,Technicians and Trades Workers,No,316,Sunshine Coast,43682,0
15,19,Technicians and Trades Workers,No,317,Toowoomba,27097,0
15,19,Technicians and Trades Workers,No,318,Townsville,28594,0
15,19,Technicians and Trades Workers,No,319,Wide Bay,30553,0
15,19,Technicians and Trades Workers,No,401,Adelaide - Central and Hills,17327,0
15,19,Technicians and Trades Workers,No,402,Adelaide - North,45343,0
15,19,Technicians and Trades Workers,No,403,Adelaide - South,14493,0
15,19,Technicians and Trades Workers,No,404,Adelaide - West,23799,0
15,19,Technicians and Trades Workers,No,405,Barossa - Yorke - Mid North,23141,1268
15,19,Technicians and Trades Workers,No,407,South Australia - South East,24973,0
15,19,Technicians and Trades Workers,No,501,Bunbury,37965,0
15,19,Technicians and Trades Workers,No,502,Mandurah,27502,0
15,19,Technicians and Trades Workers,No,503,Perth - Inner,27716,0
15,19,Technicians and Trades Workers,No,504,Perth - North East,29838,0
15,19,Technicians and Trades Workers,No,505,Perth - North West,28615,0
15,19,Technicians and Trades Workers,No,506,Perth - South East,23974,0
15,19,Technicians and Trades Workers,No,507,Perth - South West,23466,0
15,19,Technicians and Trades Workers,No,508,Western Australia - Outback,38619,680
15,19,Technicians and Trades Workers,No,509,Western Australia - Wheat Belt,26023,0
15,19,Technicians and Trades Workers,No,601,Hobart,19093,0
15,19,Technicians and Trades Workers,No,602,Launceston and North East,37995,0
15,19,Technicians and Trades Workers,No,604,West and North West,16892,0
15,19,Technicians and Trades Workers,No,701,Darwin,20561,0
15,19,Technicians and Trades Workers,No,702,Northern Territory - Outback,32707,0
15,19,Technicians and Trades Workers,No,801,Australian Capital Territory,14014,0
15,19,Technicians and Trades Workers,No,#N/A,Unknown/Overseas,5992,0
15,19,Technicians and Trades Workers,Yes,127,Sydney - South West,39991,0
15,19,Technicians and Trades Workers,Yes,202,Bendigo,27421,0
15,19,Technicians and Trades Workers,Yes,205,Latrobe - Gippsland,40841,0
15,19,Technicians and Trades Workers,Yes,213,Melbourne - West,45170,0
15,19,Technicians and Trades Workers,Yes,305,Brisbane Inner City,53560,9253
15,19,Technicians and Trades Workers,Yes,307,Darling Downs - Maranoa,82604,4275
15,19,Technicians and Trades Workers,Yes,318,Townsville,33354,3436
20,24,Clerical and Administrative Workers,No,101,Capital Region,35600,4978
20,24,Clerical and Administrative Workers,No,102,Central Coast,37254,1987
20,24,Clerical and Administrative Workers,No,103,Central West,32799,1497
20,24,Clerical and Administrative Workers,No,104,Coffs Harbour - Grafton,35740,8274
20,24,Clerical and Administrative Workers,No,105,Far West and Orana,40819,4117
20,24,Clerical and Administrative Workers,No,106,Hunter Valley exc Newcastle,36098,7481
20,24,Clerical and Administrative Workers,No,107,Illawarra,41433,6892
20,24,Clerical and Administrative Workers,No,108,Mid North Coast,30357,2714
20,24,Clerical and Administrative Workers,No,109,Murray,36887,5804
20,24,Clerical and Administrative Workers,No,110,New England and North West,36402,7684
20,24,Clerical and Administrative Workers,No,111,Newcastle and Lake Macquarie,38798,4649
20,24,Clerical and Administrative Workers,No,112,Richmond - Tweed,33215,6138
20,24,Clerical and Administrative Workers,No,113,Riverina,29669,5482
20,24,Clerical and Administrative Workers,No,114,Southern Highlands and Shoalhaven,39383,4379
20,24,Clerical and Administrative Workers,No,115,Sydney - Baulkham Hills and Hawkesbury,34105,8336
20,24,Clerical and Administrative Workers,No,116,Sydney - Blacktown,38517,8702
